field_id,crop_type,ndvi_m1,ndwi_m1,evi_m1,ndvi_m2,ndwi_m2,evi_m2,ndvi_m3,ndwi_m3,evi_m3,ndvi_m4,ndwi_m4,evi_m4,ndvi_m5,ndwi_m5,evi_m5,ndvi_m6,ndwi_m6,evi_m6,ndvi_m7,ndwi_m7,evi_m7,ndvi_m8,ndwi_m8,evi_m8,ndvi_m9,ndwi_m9,evi_m9,ndvi_m10,ndwi_m10,evi_m10,ndvi_m11,ndwi_m11,evi_m11,ndvi_m12,ndwi_m12,evi_m12,sar_vh_vv
F_065,Fallow,0.4986476198758757,-0.4207917653914005,0.32185024532574597,0.34149537328729834,-0.733264997517135,0.17874413519776383,0.26266553600860393,-0.44971586684108367,0.1446863198196334,0.5324856174967418,-0.33085346388505626,0.28407451573460923,0.4083102459736056,-0.5228629867875302,0.22247345989493983,0.4591288799925662,-0.35993138255626234,0.2326822302991121,0.38415536457121935,-0.370367719649682,0.22738038178398381,0.6655444158141444,-0.7310996274923273,0.41356638535914375,0.19160581044439406,-0.3028151783331495,0.08911434075821884,0.3817391120538477,-0.4421929675398635,0.22011276484560405,0.5188195778876525,-0.33474326300428564,0.2726530582905162,0.4220389025061573,-0.5779864097503158,0.2481896005195847,0.42799979761428697
F_066,Soybean,0.33203734991972456,-0.45827519274930356,0.18236164470153238,0.3569216367568338,-0.5945241526956663,0.2035786201663195,0.39796704942157013,-0.3208814348101458,0.1972066462013454,0.5331893395462464,-0.5614273795555991,0.3202023960878365,0.4157590995739842,-0.5569449597889494,0.21923328200770978,0.34916605374734827,-0.35292423168217674,0.20139552317842366,0.8707256133865822,-0.6147232340567201,0.9296760212048663,0.8433501811867978,-0.5864330604707824,0.8422276335598361,0.6075973410656687,-0.4621245761064113,0.39928187978286794,0.36062233371108976,-0.8007340705001997,0.20853141450985035,0.5518965297574269,-0.3808717351192472,0.34940421751660156,0.32213881146980666,-0.4469422827495166,0.17128059088777722,0.2250392503414638
F_067,Paddy,0.0777532637283125,-0.2567084546263433,0.033483239281914344,0.34364743304714956,-0.532587128160612,0.18509348722975422,0.36928154588275625,-0.33248028733115437,0.18421727754282252,0.414467631680565,-0.565387339551218,0.21978940362260074,0.2755427564796544,-0.36417145053791045,0.13418686405598518,0.6243019088643088,-0.5484008801992948,0.484435481335756,0.823638649941916,-0.6058956748603969,0.8564385275002028,0.7947773984691818,-0.6618909072883818,0.8873850209673098,0.9006617428736094,-0.650880672539652,1.110917921783386,0.7697159856937807,-0.646045246231493,0.7633313458026786,0.5655653089799894,-0.5178095217886299,0.42658073727159856,0.44618212901150667,-0.4543305325884235,0.22244896033251554,0.3386568729963023
F_068,Soybean,0.3286948547968191,-0.35034966802205536,0.18131398245927044,0.05217475499141104,-0.45083507902560654,0.025660930075591202,0.17627607268134657,-0.24045570731874827,0.09355412307709242,0.5021488679006861,-0.48714380041726685,0.3023713920562726,0.5332954600316432,-0.41656610310354225,0.29510742362994136,0.4015201582471576,-0.6326341260571884,0.25752527481121124,0.806891819746506,-0.6123100358147843,0.8325066574248356,0.8074056593328471,-0.6261653552121439,0.813064037879661,0.48375706991918366,-0.41505959632107225,0.27289581849051275,0.368634720195281,-0.3603174538162085,0.2073399561350854,0.4149975604820256,-0.41375356236948524,0.2259378137139722,0.27359385823986754,-0.5242182331329002,0.1409923616030313,0.27861843711071105
F_069,Paddy,0.13092712145863095,-0.17033584964323084,0.05695188958517856,0.2823828998713017,-0.36489516503539116,0.13906909213424062,0.3091681923404414,-0.5023339497644772,0.16594325059680454,-0.04721968549437438,-0.2818082995445485,-0.018864669110071643,0.38083816538740095,-0.4089889941918389,0.2305733765433801,0.6060275260050634,-0.6888599210331773,0.45284886614337166,0.8101930984178873,-0.7051027431330145,0.8029574617725612,0.8424754846150521,-0.6765316395479039,1.0482128396624715,0.8857713833910291,-0.640353732000194,1.0524055316387704,0.7529827023919408,-0.6964669814295789,0.7635587170985234,0.7335244617988516,-0.5917052537194415,0.662249600771116,0.4329608616279717,-0.591345890621514,0.24664545574273442,0.30449917734838367
F_070,Soybean,0.3227368506616203,-0.49807178508172856,0.17110945542250994,0.45097709172049716,-0.488171591620556,0.3033833967552071,0.3751364965912674,-0.4519008451536569,0.2022520856479806,0.4169896164392358,-0.3958056012976049,0.22468411005524283,0.28295681516164445,-0.4959907634853587,0.15614805351287425,0.39115530075571137,-0.5551724591267106,0.2353215808031482,0.8920531527533584,-0.6662644821516854,1.0135017406949216,0.8407734936486866,-0.6124507884552631,0.8555471772939249,0.4688858602786213,-0.5136123693597969,0.2783223826459654,0.25913445937218643,-0.2898048520923014,0.14407376301938635,0.4019484202306314,-0.6191891580994314,0.21853491574775882,0.391511318362113,-0.42210048605464984,0.2172782825232303,0.34679809260099603
F_071,Sugarcane,0.5855013711808154,-0.5981641726429247,0.460028119669933,0.697771550229651,-0.5173067452912694,0.5052005354340352,0.8165668702604282,-0.6648776151484133,0.7877428186534927,0.7854585489920338,-0.6536892711649113,0.7854216783163239,0.886043220030475,-0.5563407863606749,0.9086477401809463,0.9425222070695313,-0.5984714863198415,0.99192269216021,0.8281183319513551,-0.6048768538881435,0.8465502003807994,0.856838290438249,-0.5301858192031605,0.9104476515788995,0.8067357020424797,-0.6014506269407734,0.8017212483697606,0.8282518713606989,-0.5912287131530449,0.801356466233995,0.623200212945035,-0.6218042379622025,0.4934112315775399,0.6695272765764682,-0.5215526292419289,0.47286592841432407,0.26615842175724097
F_072,Sugarcane,0.5832688139396717,-0.48306484982142706,0.44810342974642126,0.6349328303305772,-0.6368658566619276,0.4787251062490404,0.660509439652513,-0.47786124343360237,0.5833906690635523,0.7749579500281693,-0.6320644273799705,0.7228838442942769,0.748589440127042,-0.6297250290323956,0.6841256704187153,0.8196201591791678,-0.5068771196861377,0.7717152170834147,0.8820136024300294,-0.5821334425739321,0.9613724023768989,0.8160472340612084,-0.5731085136414934,0.7501319935880297,0.8630887908937696,-0.5607270476024454,0.8397199000012611,0.9117957249240581,-0.6416091948632018,0.902404865488253,0.7543421476038409,-0.5672270315361966,0.6665025194171754,0.6683171936371475,-0.6074600759831368,0.5671113270941388,0.22247026690238814
F_073,Paddy,0.3733911587515876,-0.7287581628262659,0.19076143085242164,0.2263211448612983,-0.548000812034389,0.10609887271913082,0.1914700754210499,-0.5937615233705503,0.0908023003725435,0.26109091303906645,-0.2686004877287534,0.11795231838881261,0.4087922991932718,-0.4992056174146512,0.24875474513688484,0.599462964230606,-0.7088578190615911,0.5241479672671503,0.7420811054397071,-0.6057506132687223,0.685683888344213,0.8676016485990825,-0.6237655981104824,1.06021753216687,0.8811659545412714,-0.6235037919902082,0.9796085433612851,0.7678537447874346,-0.6370297577824626,0.7557699434453449,0.7100223007843558,-0.5866614266835869,0.6306879753647718,0.3704797842701466,-0.36048254486937004,0.19475602283631596,0.2935021739784469
F_074,Paddy,0.3137741187056769,-0.35582918046340745,0.150982822381923,0.45431410056289967,-0.5370511517194102,0.25824536646493224,0.3796817662409384,-0.5200889219734965,0.22642619632435937,0.2775989554139104,-0.2491182904362308,0.13923037201503397,0.3757214478021689,-0.304384510490964,0.19549096177591824,0.4895850758431172,-0.51744198117904,0.3451647301856058,0.7864458130198517,-0.6023471646332946,0.8176515263620423,0.7882870735863285,-0.7001710630182684,0.809380757801228,0.8349182319873664,-0.6715125376993017,1.0249357336163298,0.8308222460050847,-0.6587439201561147,0.8664024002099528,0.6167239774917116,-0.7271687380296679,0.47756364816487346,0.4815673478069848,-0.46824407361310855,0.27068129529427415,0.3780819635002688
F_075,Fallow,0.3256860207091387,-0.3052119164157265,0.18352345160072545,0.24561163298999164,-0.32816766791499935,0.0933376982544668,0.2967194373782366,-0.5359905231933163,0.14681650139698926,0.21674069339492577,-0.4957117690990841,0.11880045903905315,0.5395264870827724,-0.6737276053811745,0.3293674422657662,0.5402582634555051,-0.2685987678064041,0.3002291209506489,0.18122544030189702,-0.27061027352826694,0.0837065620922882,0.28761387028119806,-0.4977787653653505,0.15961130237450472,0.14210332458115826,-0.15511085869817792,0.07323619405840444,0.22241494737155176,-0.38053105583476954,0.1083994373973737,0.5207014931047671,-0.6683424044271842,0.3097856751726274,0.19365255346679375,-0.4094945051624962,0.0883031166704218,0.38354349362607204
F_076,Cotton,0.2953178241028257,-0.4820027088322058,0.15729063917221256,0.33587124975448035,-0.29926491379877834,0.15972170467282126,0.5757804599517315,-0.5501970196612594,0.3953730987189733,0.3012819019820701,-0.3609293417159489,0.15721955851650485,0.4113848792233372,-0.6236610955717844,0.262290669617075,0.7378814047691216,-0.7198885546456084,0.6256383626877975,0.7219847394072322,-0.7143226581631504,0.6409352617168227,0.8804015701065457,-0.7338820408571998,0.9460991862580072,0.8283666043108265,-0.6029130267525962,0.7993557508818184,0.7601671714420841,-0.5399632346783158,0.7591690620508367,0.7921651898689037,-0.5925815795988139,0.7257820025681799,0.5460892345019122,-0.4989671896338769,0.3900871174705561,0.33347517602891086
F_077,Sugarcane,0.6733089369090884,-0.5121331517347659,0.5261697089938688,0.8324725784994451,-0.5808596881569865,0.6654452971057032,0.635210941891322,-0.47696701525047175,0.5263724022511992,0.7753350863932414,-0.6648958143393568,0.7922959860410927,0.7822616703063189,-0.5974145179371251,0.7142021812580801,0.9002392449536476,-0.6217712417850642,0.957701859556319,0.8243771029854009,-0.5989222506704179,0.7827653878092616,0.7984095824400427,-0.49816039308268434,0.791270258531545,0.8539357408041578,-0.6293198129021293,0.9213368784469643,0.7412643171308195,-0.5499256524358292,0.61458323626185,0.8055656423137997,-0.5041022184294048,0.6443832595838418,0.685633959291347,-0.5873000722619203,0.5213218068064759,0.2637800080499149
F_078,Cotton,0.22554400825005433,-0.249889211550299,0.10635092144804272,0.41117114408401045,-0.38892095983581493,0.23744060187843952,0.4967971970636552,-0.5740106885116647,0.3060138800738134,0.24286309495104139,-0.2576833624812831,0.10444141440168338,0.29827663880190985,-0.4568548199914009,0.16214090770559947,0.6040342463086914,-0.6262186462146475,0.44636045474934793,0.73980579782177,-0.5946136741934198,0.7042095330182762,0.9367602929653609,-0.6130450934392793,0.9755473000980365,0.7391335240879195,-0.566051077448253,0.6880119664710624,0.7434994482373024,-0.616579968344802,0.6515704482279261,0.7412544031370094,-0.6695862864531893,0.6635848991810795,0.4665767856308046,-0.5623556647314241,0.3075869166797909,0.35489957091077734
F_079,Fallow,0.24397284821973092,-0.3252735957664146,0.10697241045248154,0.13920729204841298,-0.5298850960213636,0.07406942634052446,0.4637992919185282,-0.5083365851451099,0.2989485586084757,0.2807162691863412,-0.5598890205388439,0.1519593963595067,0.277887817171889,0.028652325938741775,0.11472864052172854,0.5042019533378619,-0.5026593029422879,0.31166026513020295,0.37749654853505593,-0.4586018918286343,0.17049577682137085,0.06818020018488387,-0.28645087533886776,0.031812165666664644,0.294435996161094,-0.3462197798259055,0.15400053304262842,0.35376475092429716,-0.29234994328374414,0.19345096835365116,0.6307743173014494,-0.5870746803219532,0.3679469601391367,0.4707289226225592,-0.5817696721537062,0.22612532410476868,0.40556670343667894
F_080,Paddy,0.44013092064954534,-0.40516151708277504,0.24929573330803909,0.6542305160710388,-0.595230954028313,0.39351074349886817,0.1924060882201019,-0.3307215161326018,0.0985506219319579,0.3660161791730994,-0.614484002337044,0.20817107644423125,0.24922119559049583,-0.334435894203911,0.13038312135833172,0.6328478808887031,-0.607085864322874,0.4276001584500316,0.8715143114428592,-0.5881888679441013,0.9035925514712108,0.9302108845810321,-0.6765919591066389,1.1563691652832864,0.9068166812849281,-0.6815325574257896,1.1428769997414578,0.7053145287366547,-0.5690034546556706,0.6865413790090618,0.5713105418279152,-0.6189176972301359,0.4407367986563715,0.3005800738936231,-0.39326513064911534,0.14842154339157076,0.20380672298862848
F_081,Soybean,0.609333403439429,-0.4895737889104094,0.37473307101045467,0.2986075732699021,-0.2646607047613099,0.14868798593756888,0.159859299442884,-0.2912587267821341,0.07015747794546438,0.3313470317583111,-0.6351872203784115,0.18267438850516016,0.4251795166169772,-0.29006833254003955,0.20786390132260435,0.4608334034734767,-0.3642480978395559,0.3115427234874656,0.7645895821266112,-0.6302181243783939,0.7679437620754148,0.8640552477751651,-0.6384703208344005,0.944296261652108,0.5385361694167206,-0.6049774121714765,0.35502254241726366,0.34040725486104045,-0.38270341330807905,0.17266950202494852,0.4017427232278733,-0.46550257408185886,0.21179537166362825,0.33738345307659967,-0.21255765363645207,0.15107956144881346,0.35097733489128546
F_082,Fallow,0.5751495395350993,-0.5832417956640075,0.28427498629678494,0.14275261028909345,-0.009843505172885661,0.05939502085847048,0.2140308307598031,-0.47249072173147927,0.11970992623699075,0.2603813145813271,-0.44915573538211956,0.13255097816329967,0.215596355142778,-0.2813707683655329,0.10989130806732564,0.218170885522649,-0.9049016881920711,0.10424153005895144,0.22421416382472503,-0.828823130966755,0.11333313593762302,0.6453457929170459,-0.8457302316947105,0.4208487893117234,0.3743604008453028,-0.3875794627817808,0.20797459277801994,0.2061000388393355,-0.4246487740509401,0.09701451023989961,0.5150112128867501,-0.41422385854358246,0.3112870123330424,0.25653662091858204,-0.37425204932351,0.13075687468152775,0.4366381890522188
F_083,Paddy,0.29645173464292973,-0.5170325755224555,0.13857737157244818,0.3483162503141919,-0.3906741238497127,0.1682530250692861,0.2140297802479452,-0.5683150191602583,0.10285800064247894,0.16275867913661166,-0.38772701260306786,0.08093080900832456,0.43051663665328427,-0.28134816557914927,0.21261337867683108,0.44722155704704836,-0.6925441070527333,0.3263538729574137,0.7869239282200475,-0.5729917835441815,0.7585171400914512,0.8454236943575041,-0.6369567254145995,0.9155232826747339,0.8915578614912141,-0.598311923891168,1.0024628510890505,0.8102691618899929,-0.6639833077210704,0.8197344660670935,0.6052798627969276,-0.37368349510092475,0.44723537234812955,0.29929784838080553,-0.7316967744846048,0.16469208522815854,0.3178909707990093
F_084,Cotton,0.2045102598411285,-0.2617516304645965,0.09916326320441687,0.2975030498643157,-0.5473939206228525,0.130073184046515,0.30566522290098036,-0.4122863749288174,0.16499279176428366,0.2621127126653715,-0.4994580066128436,0.11912995943077204,0.5585034435401398,-0.4183530283007346,0.3795606138968619,0.6237712747729912,-0.5785427399163873,0.49166674631292573,0.7350763046493374,-0.6994798133339192,0.6605250712418733,0.887128457547125,-0.5193641876191468,0.9735212704170069,0.7136201660069736,-0.6761166787541116,0.6399723554451437,0.7374218635225624,-0.652340563607754,0.7509645766563616,0.7142099826807419,-0.6613538734317577,0.6388498979432293,0.5272739917825852,-0.6851183773802542,0.3486965614892635,0.3893493803966024
F_085,Paddy,0.5529784945234016,-0.552365069960716,0.2712645986249519,0.19147535549989944,-0.5832379784340451,0.09405254302829742,0.2292546375946377,-0.3404833590183166,0.1124934065047081,0.4932635756716595,-0.3463463318662658,0.23194540352926674,0.4991780535451538,-0.6254494934394368,0.30976559800774467,0.472679413622431,-0.5078794454969559,0.320526533958835,0.833326608542557,-0.6504464993515189,0.908763099996484,0.8965893014346157,-0.5895114242479327,1.032210741983948,0.9778660138919025,-0.6266635107319096,1.300709144003148,0.8047293226042567,-0.7631816481150879,0.8379242166930592,0.5946448274194378,-0.5895310220611744,0.4400887951582932,0.29427161426808324,-0.34884602675715387,0.1501231319025776,0.22216984198391942
F_086,Soybean,0.26896648419120855,-0.4826365835357349,0.14018161305789198,0.2591178856073444,-0.22698884425265772,0.1281101511932853,0.34014002184647774,-0.2244990662059896,0.15717085998701089,0.3714080928956352,-0.3743198324602379,0.18318567698285312,0.34115625201295396,-0.38422527183984073,0.1835452092782999,0.5404107742715873,-0.5897685518819193,0.36937767050117176,0.8563193795482875,-0.610571344664666,0.9713194674710419,0.9251151287015078,-0.6119845750942531,1.100768876417251,0.5724204800943098,-0.636957001680655,0.402383114895089,0.4092995147524099,-0.47583785148464824,0.23313433680979934,0.33497683463328265,-0.4654193139686335,0.17249237293887598,0.42768947071794894,-0.2513816144981907,0.23109157169727906,0.37685764999116833
F_087,Soybean,0.2852863065087034,-0.612719900889962,0.15980666168712301,0.46528490150718604,-0.5031890933616663,0.2537219856401995,0.369238344431618,-0.6925796686283298,0.20739852637706963,0.5169927976557769,-0.5479284340710711,0.33889267464630674,0.36524946641207473,-0.3308157507834123,0.17893243678722764,0.40896140070524195,-0.5144054293657304,0.26050025103985597,0.9090942689728229,-0.6600318175642169,0.9999678377259497,0.8343808816138926,-0.6349054585722809,0.8996994077016742,0.626489987880614,-0.5335546996204565,0.4220454914541804,0.3451508724843236,-0.3586712795091062,0.20198623832399942,0.42512393884681265,-0.3833791453843675,0.2351444661515452,0.47391182592410463,-0.4421427817492462,0.2640327788893688,0.3189096467449757
F_088,Paddy,0.38759151928967184,-0.5065926251012748,0.19863381523315743,0.28268500794837376,-0.4805745812882097,0.14882460251262297,0.2780874803172264,-0.23803459483144823,0.1379475165990379,0.3361477431444137,-0.38145876225692427,0.17804760934222857,0.35948491808946664,-0.31216904085199715,0.20642766633208998,0.5715316723126845,-0.5879676323334251,0.4541810277392565,0.8359776872710628,-0.6746173631883692,0.8444694115686656,0.9081659431477265,-0.6473756003028398,1.0964517449107871,0.7959253586054306,-0.6147918337182585,0.8592311797264556,0.6548291364774873,-0.619787602850886,0.5656520114496832,0.5930974431956825,-0.6115447009297663,0.4177184985638635,0.2731531247051012,-0.4480184394431549,0.14824245553793,0.27966774170792763
F_089,Paddy,0.15879817055898357,-0.37900353589991426,0.08220500379510526,0.4570273278036914,-0.5047296277015398,0.25157242220209525,0.19905520404454422,-0.36148529518363337,0.10461962140704162,0.40667604225057624,-0.4190397461686461,0.21893901599875693,0.2628721047162793,-0.5233680483407606,0.13322268882815924,0.6703327415673338,-0.5682004743698398,0.49387125951123423,0.7488819254594802,-0.5547603097937289,0.7555104480690635,0.9037780295924575,-0.6797215817130907,1.0465741010027085,0.8619039994259715,-0.5841217697267878,0.9645812632921722,0.8430012881001467,-0.572890571621418,0.9319612869431972,0.5243045263406725,-0.6336518243139532,0.37027049262476525,0.4716074816679442,-0.6400162828276009,0.27322969210180925,0.3085623291955331
F_090,Fallow,0.4596852492870879,-0.5454584745679201,0.27979768466663085,0.6104820941085424,-0.43083025366045835,0.4026025882332889,0.25084461763018806,-0.1659163437615384,0.11723953088603453,0.45954343025805927,-0.578056027918335,0.2515914799630942,0.42287910309932175,-0.5749518307737791,0.23971356695678409,0.1405362155591819,-0.2137928902779382,0.07049876044851895,0.26664682125471617,-0.4559493905333091,0.13478086673882472,0.46083310830120244,-0.8565789925012608,0.2548984968693464,0.3214338836892277,-0.4181502390699012,0.17524186431077537,0.13355339280395281,-0.17034104897643526,0.06605640765765083,0.33896742371669586,-0.5291330182029301,0.17051606380465384,0.36437911947029583,-0.1645650564047941,0.178224262205661,0.34505324803711934
F_091,Sugarcane,0.7137933640263223,-0.5153375721299218,0.581938608661445,0.6575954434671357,-0.5048352521491861,0.5122249534784785,0.7789567357003743,-0.5387219635963382,0.7536416779619753,0.7427906645203122,-0.5870099596997608,0.668635004222967,0.7673450473127826,-0.5442665240225911,0.706700523935381,0.7811015355428389,-0.5332040664176443,0.7766903551345814,0.8852419043887014,-0.5921579818069983,0.9249576828290583,0.7762966618184736,-0.606724143005557,0.7681669494912853,0.7804863822662825,-0.6457248695707386,0.8238948955921565,0.8187562062315552,-0.56752044109265,0.7137628192522416,0.7221772119168074,-0.6138298676863689,0.6249409096715237,0.737197987246422,-0.5912027470941105,0.5295445445188638,0.2601326482126031
F_092,Fallow,0.41251889911575995,-0.44177162005013565,0.2731732435608528,0.3675570391911497,-0.3765138993010367,0.21293809602305186,0.18210259347643926,-0.785851374585366,0.0751584975034437,0.4183181841890885,-0.5653250729820576,0.28035928658200915,0.30033908678545845,-0.6886071287891034,0.1504933952098106,0.32384803824712066,-0.24108613409529167,0.174691223353739,0.2441106658034473,-0.626982295916038,0.13355767949170652,0.10076680815478105,-0.3145826745995762,0.04222295269442293,0.42497533830176454,-0.4784949181884323,0.21504132659698533,0.23386805427305896,-0.31933038303194466,0.12417541911961119,0.22681762650815573,-0.5010213242276744,0.1135189090996831,0.428186960251448,-0.5280340508596598,0.2451441822374283,0.46005018430404776
F_093,Sugarcane,0.6050573349585499,-0.5134081464270244,0.48708901376447983,0.7215208110136409,-0.5592908456063718,0.5462883695485011,0.7385294235151744,-0.6300160839566152,0.6054820528584292,0.6809495453966403,-0.5881582874958327,0.5648464560085881,0.7594338114814868,-0.5909762300523275,0.7118900787661591,0.9170838625826949,-0.6119035866486339,0.9501151007582163,0.878899903527296,-0.47021336365269234,0.8520431899889734,0.8671766517278212,-0.6209059312539965,0.8679665411846206,0.8185548603001594,-0.5283134926899,0.7026749740986453,0.7947696844880144,-0.6585372120008798,0.7635881406178229,0.6857646758040682,-0.505622205248993,0.6400972329179657,0.62083464015781,-0.6127636296488804,0.49207740274014306,0.1978236034741822
F_094,Fallow,0.05582476948714052,-0.37917887274562895,0.02365280210242833,0.39484207601559945,-0.5050198701984304,0.23796374006837578,0.33473544966395785,-0.45812439635671376,0.18103673045299587,0.22061480695707467,-0.10541612640154709,0.1086636928593153,0.26084461982688284,-0.27323270252258913,0.1279298101020649,0.4641795173954184,-0.4910905829199948,0.24524182613380363,0.5172252711424126,-0.492317065111225,0.3476978630866506,0.31662661701445693,-0.5964667548384105,0.1436394615579314,0.35513293084761305,-0.6129473941581142,0.22456070336955203,0.3958412612156373,-0.3477845716818897,0.22682323911207591,0.2539188131686964,-0.4072242120750378,0.1403651063246828,0.27126571330126087,-0.506224265025033,0.1344413613555884,0.3006815683576301
F_095,Sugarcane,0.6975047599014914,-0.5635163496563463,0.5156003830072682,0.5588802482068946,-0.6961891189120922,0.4009803056600441,0.7197124985729616,-0.5661269059968973,0.6290373749986902,0.7993564343974967,-0.5096319625988635,0.7681851104781402,0.753565906062097,-0.5972834098140077,0.6761867315368797,0.6716267549875758,-0.5168172076023929,0.6346789966976618,0.9210167968272738,-0.6318851518120905,0.93552547318583,0.8354094457670079,-0.5532247013480521,0.8145034564232363,0.9599465910263781,-0.5722483571594474,0.9473279998788711,0.7456719447913822,-0.6118707151102573,0.72895704951856,0.6881037269923077,-0.6238026837195713,0.5863680371670406,0.6541446351705116,-0.6088016433939192,0.4835007978212283,0.26096048730241894
F_096,Fallow,0.2148152388751188,-0.39781665862646043,0.1087424383676514,0.15185470411243787,-0.6379896639788206,0.0805480693467551,0.32861172030600416,-0.8227988970553508,0.18504207834607406,0.2587133185448264,-0.5838826352436113,0.13482257479981777,0.19655817959394253,-0.5341082191595368,0.09701630819611681,0.2824152822003436,-0.6269515307390575,0.15744666193711937,0.44768990362046823,-0.38250366177364314,0.226786325646358,0.06312829626353562,-0.37597468939781103,0.026882019020395144,0.3658357134236396,-0.40691542794438046,0.18274088956547332,0.403162316368515,-0.45251832216636706,0.2250841194498885,0.336816883747465,-0.4142389034416664,0.16881066543142867,0.5315526473315676,-0.39809510181905183,0.27809675565451647,0.3761173756382357
F_097,Paddy,0.34816708274639796,-0.24555177320722552,0.1869802588440283,0.33439267673025563,-0.4876133687380982,0.19970358769005842,0.340083739835811,-0.3488181402192051,0.17517031262210264,0.2837485771210037,-0.39618241167991064,0.14425545898269182,0.48673228346109015,-0.3685885753551029,0.2935539305909919,0.6355017334825609,-0.6075025050379153,0.5195020091287851,0.8573941005513925,-0.6411086602784416,0.8244174292939561,0.9093038574464843,-0.5775369829568717,0.9724426898389851,0.7755349411928499,-0.6641386376566345,0.8630169019331567,0.8876410829814672,-0.7094729040226243,0.8577109770218603,0.6296801029967788,-0.7215550629590878,0.49743989571254804,0.2999734844519716,-0.4803199452645921,0.18959396504816767,0.3023576438107766
F_098,Cotton,0.18737170822007343,-0.35417388055588633,0.08288116093491932,0.2604044054940013,-0.38734113207756304,0.11024322860550176,0.2949802043360743,-0.25998843709684655,0.15423804596835233,0.36737907505573547,-0.4893479471782727,0.20708996786963063,0.6475551842807566,-0.47266372836510984,0.49262782448393216,0.6905922829559776,-0.6274559376868238,0.5845717542082464,0.7199089203703775,-0.6116475378209194,0.6142296131467139,0.8746647245073297,-0.626914686705751,0.9736109004331017,0.7535838923477077,-0.5390207607057861,0.7030274644887042,0.8695621741262906,-0.6786929332144646,0.9541086369376174,0.6729491648571259,-0.6582067842077195,0.5757873385565647,0.5191542002676451,-0.643913990578862,0.34724178081670437,0.38626453127966276
F_099,Fallow,0.3761933574314101,-0.531504319284513,0.17924243980593701,0.34270874325381384,-0.7062093378200713,0.186527869332703,0.757420437750442,-0.26303139398635217,0.3939382859938911,0.2689544743371497,-0.5496967262821356,0.13515611697393093,0.27190130709705224,-0.3215727872747603,0.13568894716719984,0.151190704338929,-0.3807667877751058,0.06735772258788976,0.4848820371435532,-0.34853164434998285,0.25754723233224563,0.2929986284187011,-0.4777522625775269,0.13472415065925925,0.2799352104511674,-0.49407292600140984,0.1328313377145102,0.29559935619955446,-0.476642327759447,0.1514477970378568,0.3337331604396083,-0.581899916261372,0.17351629754320302,0.21730334758067327,-0.3140274778806149,0.109352530392023,0.45944348789241507
F_100,Fallow,0.41272037236736414,-0.5370839099012744,0.26028503947198517,0.3084346756963766,-0.6761980846303277,0.17444063854586436,0.45869312302386217,-0.5923667508066776,0.2434915193633311,0.24688790563261784,-0.48080903791347057,0.1436773704065758,0.3173495932556851,-0.6678711670373906,0.18026223420263776,0.47834339839014467,-0.5712520252282249,0.25083151426329225,0.1924848342061699,-0.4001894277875423,0.10238585732935358,0.2739025542284648,-0.6647488868826769,0.1554397246721118,0.21128524756732425,-0.3774413421553586,0.0923184422695735,0.31765684102433445,-0.5292210851653594,0.16845383582064885,0.3041592493675182,-0.3966341757437181,0.15090892458828814,0.2874735789199626,-0.5763085434159484,0.15217950168465522,0.43661204515291796
F_101,Cotton,-0.07099174422004782,-0.009586783416898875,-0.026829731283064963,0.2056767473612917,-0.3349004132579064,0.10699394293606863,0.5153375618934669,-0.4128554733000518,0.30232553087345243,0.4273337807292115,-0.6066598812440173,0.2463859312708054,0.5455384974687509,-0.6573632434285317,0.3534057369263555,0.7126866979395591,-0.6237810345944358,0.6198569198697994,0.7540496340263644,-0.6766030204004183,0.7469263935333736,0.7672139737907805,-0.6562165583484926,0.7802121353788238,0.7537037317018721,-0.6298420551185282,0.7019965308995496,0.7422221526689424,-0.5785104287647206,0.6442524431157758,0.6701527698010059,-0.6644116767315936,0.5091127808971561,0.5328568712345916,-0.5043726507782513,0.333250535510086,0.36414633046842965
F_102,Fallow,0.19679239111352065,-0.4275123801550049,0.0954064616734298,0.3696819059993534,-0.752679283608073,0.18386834725415457,0.3581684846473744,-0.4957290968735538,0.1934510324304341,0.10995835951447036,-0.4723102251425546,0.057158459281006206,0.31118217188195363,-0.26902889684328146,0.1655779734077625,0.3054560471464873,-0.5034713376569241,0.16751252732337668,0.29042531859007187,-0.5881196242910057,0.15613109498339584,0.25161309711762014,-0.25924056530006295,0.12451157295519856,0.2269255824327609,-0.5364062528797172,0.11185030417206912,0.27504805444911307,-0.14198303229998982,0.1286317571638652,0.24736225101853507,-0.6369543730133826,0.1288135770237277,0.46808897562426466,-0.6940935430699516,0.25116489263253555,0.39239580792565354
F_103,Paddy,0.3070159897785553,-0.47754526048973717,0.14677657069940672,0.4296482802964755,-0.4548490656127736,0.24887913062975614,0.3116123708163316,-0.5076430461763881,0.15731322843468817,0.44967110300792135,-0.3430074905640765,0.2400890071780154,0.4708366334996008,-0.20917266232839277,0.24497454889250098,0.6378213806786536,-0.6535643722747523,0.5244296517761351,0.7551323627986494,-0.6092685577589264,0.7373979113332783,0.8693272747964617,-0.6886504832811291,0.9503395711791561,0.791346151290127,-0.6095548146167766,0.8264361637476407,0.8321601010345708,-0.6082222111265825,0.9360529534566385,0.6674086819450328,-0.542682244212984,0.512892396954637,0.29268301986164746,-0.3869861515966646,0.1421556117792596,0.26117378450422757
